frame,smile_vertical_asymmetry_norm,mouth_horizontal_asymmetry_norm,eye_horizontal_asymmetry_norm,general_symmetry_score_norm,facial_droop_flag,severity_score
aug_0_6874.jpg,0.0497,0.0916,0.0491,0.0739,0,16.76
aug_0_6875.jpg,0.0585,0.041,0.0679,0.0449,0,11.92
aug_0_688.jpg,0.0589,0.0924,0.0235,0.0614,0,16.91
aug_0_6881.jpg,0.0757,0.1998,0.0676,0.1631,0,33.43
aug_0_6991.jpg,0.0485,0.1799,0.0715,0.1695,0,29.64
aug_0_6992.jpg,0.1146,0.0839,0.0666,0.0543,0,21.37
aug_0_7062.jpg,0.0367,0.0058,0.0734,0.0701,0,8.77
aug_0_7072.jpg,0.1369,0.1391,0.0722,0.1071,0,31.26
aug_0_7088.jpg,0.0722,0.0851,0.1536,0.1261,0,22.01
aug_0_7099.jpg,0.0543,0.1522,0.0157,0.0918,0,22.97
aug_0_7103.jpg,0.0711,0.0593,0.078,0.0492,0,14.84
aug_0_7116.jpg,0.0282,0.0995,0.0618,0.1393,0,19.57
aug_0_7189.jpg,0.1164,0.0225,0.1558,0.1314,0,22.09
aug_0_719.jpg,0.1112,0.1989,0.0796,0.1588,0,36.62
aug_0_7195.jpg,0.0637,0.0376,0.097,0.0936,0,15.43
aug_0_7209.jpg,0.0551,0.1177,0.1325,0.1658,0,25.39
aug_0_7244.jpg,0.0564,0.0727,0.0722,0.0498,0,14.42
aug_0_7255.jpg,0.1215,0.1306,0.191,0.1175,0,29.77
aug_0_7276.jpg,0.195,0.0862,0.1798,0.1388,0,35.22
aug_0_7307.jpg,0.1099,0.0571,0.1747,0.1203,0,23.29
aug_0_7310.jpg,0.0693,0.0308,0.1187,0.0934,0,15.47
aug_0_7313.jpg,0.0124,0.0271,0.0383,0.027,0,5.07
aug_0_7316.jpg,0.001,0.0546,0.0661,0.0849,0,9.85
aug_0_7350.jpg,0.0315,0.1615,0.061,0.1609,0,25.99
aug_0_738.jpg,0.053,0.1407,0.0717,0.1705,0,27.22
aug_0_7382.jpg,0.1834,0.2091,0.1716,0.1243,0,42.31
aug_0_7418.jpg,0.0258,0.0228,0.0657,0.0718,0,9.08
aug_0_7436.jpg,0.039,0.1144,0.0405,0.1255,0,20.84
aug_0_747.jpg,0.0133,0.0227,0.1294,0.1239,0,11.29
aug_0_7470.jpg,0.1664,0.0965,0.2,0.1376,0,33.05
aug_0_750.jpg,0.1516,0.1661,0.0999,0.1191,0,35.56
aug_0_751.jpg,0.0225,0.0119,0.0717,0.0526,0,6.65
aug_0_7652.jpg,0.166,0.1874,0.2314,0.1469,0,40.45
aug_0_7659.jpg,0.0071,0.0668,0.1561,0.1786,0,17.62
aug_0_7673.jpg,0.064,0.0756,0.0309,0.0371,0,14.54
aug_0_7685.jpg,0.1929,0.1463,0.2444,0.1457,0,39.98
aug_0_7688.jpg,0.0212,0.036,0.0192,0.0253,0,6.51
aug_0_7698.jpg,0.2226,0.1986,0.1386,0.1164,0,44.91
aug_0_7757.jpg,0.1849,0.2118,0.2004,0.155,0,44.71
aug_0_7771.jpg,0.1933,0.0804,0.1411,0.0902,0,31.37
aug_0_7773.jpg,0.1985,0.1112,0.2221,0.1575,0,38.69
aug_0_7786.jpg,0.1944,0.2196,0.2224,0.1533,0,46.13
aug_0_7787.jpg,0.1288,0.1806,0.0663,0.0862,0,32.17
aug_0_779.jpg,0.0844,0.01,0.1871,0.1442,0,18.8
aug_0_7816.jpg,0.161,0.1324,0.1438,0.0882,0,31.92
aug_0_7825.jpg,0.0221,0.036,0.0293,0.0392,0,7.52
aug_0_7841.jpg,0.1799,0.1505,0.1931,0.1211,0,37.34
aug_0_7854.jpg,0.0239,0.0662,0.1306,0.1506,0,17.4
aug_0_7875.jpg,0.0305,0.0011,0.0112,0.0063,0,3.55
aug_0_7896.jpg,0.0062,0.0072,0.0171,0.009,0,1.77
aug_0_7897.jpg,0.1814,0.1659,0.2607,0.1561,0,40.99
aug_0_7919.jpg,0.101,0.1502,0.0301,0.0933,0,27.58
aug_0_7928.jpg,0.0914,0.1883,0.1763,0.1152,0,30.94
aug_0_7935.jpg,0.1235,0.0247,0.1683,0.124,0,22.47
aug_0_7980.jpg,0.0571,0.0816,0.0183,0.0471,0,14.97
aug_0_7988.jpg,0.0365,0.0625,0.0359,0.0524,0,11.83
aug_0_8009.jpg,0.1251,0.0498,0.1791,0.1372,0,25.4
aug_0_8101.jpg,0.0243,0.0184,0.0187,0.0217,0,5.26
aug_0_8124.jpg,0.1099,0.1843,0.085,0.108,0,32.01
aug_0_8127.jpg,0.1873,0.0169,0.2465,0.1528,0,30.19
aug_0_8129.jpg,0.0377,0.0458,0.0488,0.0266,0,8.98
aug_0_8138.jpg,0.0213,0.0391,0.0038,0.0331,0,7.27
aug_0_8161.jpg,0.1085,0.1434,0.0861,0.0887,0,27.51
aug_0_8185.jpg,0.0855,0.0611,0.14,0.0915,0,19.23
aug_0_8207.jpg,0.0145,0.0869,0.0537,0.0773,0,13.12
aug_0_8217.jpg,0.0449,0.0748,0.1239,0.1355,0,19.14
aug_0_8223.jpg,0.1312,0.1785,0.1298,0.1093,0,33.79
aug_0_823.jpg,0.1514,0.1991,0.219,0.1475,0,39.9
aug_0_8231.jpg,0.0361,0.0668,0.0542,0.0399,0,11.28
aug_0_8268.jpg,0.0733,0.0263,0.1023,0.0817,0,14.75
aug_0_8316.jpg,0.0159,0.1052,0.1098,0.1787,0,21.39
aug_0_8332.jpg,0.0118,0.0742,0.0809,0.1146,0,14.38
aug_0_8336.jpg,0.1392,0.1182,0.1765,0.1248,0,31.1
aug_0_8352.jpg,0.2456,0.1673,0.2747,0.1631,0,47.98
aug_0_8387.jpg,0.0631,0.0884,0.1155,0.0778,0,18.12
aug_0_8394.jpg,0.0373,0.0169,0.1113,0.0848,0,10.64
aug_0_8398.jpg,0.1513,0.1548,0.1302,0.1195,0,34.71
aug_0_8411.jpg,0.088,0.0338,0.0117,0.019,0,12.59
aug_0_8446.jpg,0.1017,0.0285,0.1834,0.1546,0,22.61
aug_0_8468.jpg,0.0807,0.1702,0.001,0.1411,0,30.24
aug_0_8483.jpg,0.0884,0.1506,0.043,0.0776,0,25.31
aug_0_8504.jpg,0.0277,0.0067,0.0772,0.0616,0,7.38
aug_0_851.jpg,0.0759,0.0146,0.1282,0.0973,0,15.17
aug_0_8554.jpg,0.0448,0.0781,0.0048,0.0284,0,12.23
aug_0_8556.jpg,0.1132,0.1636,0.1844,0.1209,0,31.65
aug_0_8557.jpg,0.2029,0.1749,0.2771,0.1716,0,44.85
aug_0_8563.jpg,0.1411,0.1383,0.2514,0.1654,0,35.52
aug_0_8569.jpg,0.1272,0.0391,0.0694,0.0504,0,19.01
aug_0_8571.jpg,0.0831,0.0905,0.1759,0.1098,0,22.42
aug_0_8573.jpg,0.1424,0.1478,0.0276,0.1041,0,32.26
aug_0_8603.jpg,0.2161,0.158,0.2264,0.1375,0,42.63
aug_0_861.jpg,0.1677,0.0719,0.2084,0.1278,0,30.69
aug_0_8627.jpg,0.1123,0.152,0.1738,0.1149,0,30.29
aug_0_8632.jpg,0.1178,0.1598,0.19,0.1218,0,31.88
aug_0_8640.jpg,0.046,0.1413,0.0234,0.0873,0,21.02
aug_0_8642.jpg,0.106,0.0036,0.1986,0.1634,0,21.76
aug_0_8644.jpg,0.1351,0.1709,0.2831,0.1763,0,38.08
aug_0_8647.jpg,0.0954,0.1066,0.1259,0.0819,0,23.0
aug_0_8653.jpg,0.1375,0.1248,0.2458,0.1698,0,34.43
aug_0_8691.jpg,0.1195,0.0249,0.1805,0.1505,0,23.85
aug_0_8723.jpg,0.062,0.029,0.1429,0.1261,0,16.78
aug_0_873.jpg,0.0235,0.0837,0.0353,0.0522,0,12.12
aug_0_8756.jpg,0.0601,0.0272,0.0109,0.016,0,9.12
aug_0_8767.jpg,0.0369,0.0726,0.0158,0.0395,0,11.77
aug_0_8791.jpg,0.1565,0.1762,0.1071,0.1172,0,36.68
aug_0_8806.jpg,0.0783,0.0501,0.0386,0.0306,0,13.63
aug_0_882.jpg,0.0609,0.035,0.1096,0.0827,0,14.23
aug_0_8830.jpg,0.1563,0.133,0.2046,0.1281,0,34.14
aug_0_8863.jpg,0.1409,0.0906,0.1041,0.0818,0,26.34
aug_0_8865.jpg,0.1529,0.1109,0.0739,0.0832,0,29.15
aug_0_8936.jpg,0.1282,0.0814,0.1623,0.1142,0,26.54
aug_0_8939.jpg,0.1268,0.1733,0.1389,0.1069,0,32.8
aug_0_8975.jpg,0.0925,0.0331,0.1838,0.1612,0,22.48
aug_0_8982.jpg,0.0688,0.0819,0.1355,0.0842,0,18.64
aug_0_8992.jpg,0.1449,0.1956,0.1576,0.1287,0,37.74
aug_0_9096.jpg,0.1237,0.1686,0.1605,0.11,0,32.35
aug_0_910.jpg,0.0029,0.0259,0.0226,0.031,0,4.3
aug_0_9104.jpg,0.2036,0.1418,0.273,0.1752,0,42.67
aug_0_9105.jpg,0.0756,0.0933,0.1707,0.105,0,21.56
aug_0_9122.jpg,0.0983,0.139,0.0702,0.0616,0,24.37
aug_0_9193.jpg,0.1032,0.0966,0.196,0.1358,0,26.62
aug_0_9230.jpg,0.1464,0.0755,0.1718,0.1199,0,28.31
aug_0_9244.jpg,0.0251,0.0675,0.0109,0.0423,0,10.39
aug_0_9264.jpg,0.1042,0.2094,0.081,0.1221,0,34.27
aug_0_9275.jpg,0.0985,0.1128,0.1073,0.0766,0,23.41
aug_0_9299.jpg,0.1015,0.0758,0.1538,0.1108,0,23.23
aug_0_9305.jpg,0.0485,0.02,0.1129,0.1132,0,13.89
aug_0_9323.jpg,0.0794,0.0071,0.1819,0.1498,0,18.46
aug_0_9342.jpg,0.0623,0.0928,0.1474,0.132,0,21.99
aug_0_9386.jpg,0.1115,0.1719,0.0752,0.1056,0,31.08
aug_0_940.jpg,0.0397,0.0412,0.1662,0.0991,0,13.67
aug_0_9408.jpg,0.0658,0.0345,0.181,0.1748,0,20.83
aug_0_9409.jpg,0.0923,0.1618,0.0636,0.0738,0,26.28
aug_0_9422.jpg,0.0278,0.0083,0.0346,0.0189,0,4.67
aug_0_9425.jpg,0.2617,0.149,0.292,0.1664,0,48.44
aug_0_944.jpg,0.0318,0.057,0.0031,0.0383,0,10.01
aug_0_9442.jpg,0.0977,0.0922,0.1476,0.1182,0,24.57
aug_0_9446.jpg,0.1923,0.1342,0.2903,0.1696,0,40.6
aug_0_9451.jpg,0.0188,0.0194,0.0982,0.0994,0,9.96
aug_0_9462.jpg,0.008,0.0604,0.0073,0.0671,0,9.8
aug_0_9467.jpg,0.1837,0.1557,0.2098,0.1466,0,39.82
aug_0_9496.jpg,0.1741,0.145,0.1383,0.1342,0,37.24
aug_0_9513.jpg,0.0678,0.07,0.1148,0.0836,0,17.6
aug_0_9518.jpg,0.0978,0.0901,0.2065,0.1458,0,26.26
aug_0_9543.jpg,0.2066,0.1789,0.1704,0.1555,0,44.44
aug_0_9550.jpg,0.1686,0.1922,0.2649,0.175,0,42.94
aug_0_9558.jpg,0.0801,0.0427,0.1202,0.0793,0,16.49
aug_0_959.jpg,0.1532,0.1704,0.0661,0.133,0,36.96
aug_0_9596.jpg,0.1361,0.219,0.0565,0.1327,0,38.88
aug_0_9625.jpg,0.1083,0.1485,0.0962,0.0941,0,28.24
aug_0_9643.jpg,0.1483,0.1951,0.1404,0.1238,0,37.71
aug_0_9669.jpg,0.0818,0.0423,0.1382,0.1363,0,20.44
aug_0_970.jpg,0.0836,0.1533,0.0257,0.0689,0,24.45
aug_0_9701.jpg,0.0161,0.0817,0.16,0.1592,0,18.35
aug_0_9703.jpg,0.1049,0.0746,0.2079,0.176,0,27.82
aug_0_9749.jpg,0.0457,0.095,0.0288,0.0542,0,15.31
aug_0_9753.jpg,0.0487,0.0916,0.0386,0.0444,0,14.69
aug_0_9756.jpg,0.0912,0.0087,0.2016,0.1797,0,21.75
aug_0_9779.jpg,0.0449,0.122,0.0721,0.0609,0,17.71
aug_0_9786.jpg,0.0108,0.0577,0.0097,0.0476,0,8.58
aug_0_9788.jpg,0.0534,0.0177,0.1405,0.1234,0,14.89
aug_0_9797.jpg,0.0434,0.0467,0.0644,0.0636,0,12.08
aug_0_9805.jpg,0.0803,0.0062,0.172,0.1305,0,17.19
aug_0_9851.jpg,0.1301,0.1208,0.2407,0.1716,0,33.51
aug_0_9900.jpg,0.1048,0.041,0.1531,0.1186,0,21.46
aug_0_9916.jpg,0.2029,0.208,0.0184,0.1233,0,44.11
aug_0_9919.jpg,0.0396,0.0541,0.0677,0.0396,0,10.66
aug_0_9929.jpg,0.0256,0.1087,0.0891,0.1589,0,21.3
aug_0_9933.jpg,0.087,0.1142,0.0848,0.0815,0,22.7
aug_0_9936.jpg,0.0476,0.1824,0.0801,0.1464,0,28.19
aug_0_9953.jpg,0.0483,0.0495,0.0721,0.0422,0,11.35
aug_0_9954.jpg,0.0299,0.0368,0.0018,0.0258,0,7.47
aug_0_9995.jpg,0.1162,0.0471,0.123,0.0798,0,20.47
aug_0_9997.jpg,0.0498,0.0292,0.1743,0.1429,0,16.69
aug_0_9999.jpg,0.1037,0.1506,0.0456,0.089,0,27.6
frame,smile_vertical_asymmetry_norm,mouth_horizontal_asymmetry_norm,eye_horizontal_asymmetry_norm,general_symmetry_score_norm,facial_droop_flag,severity_score
10.jpeg,0.0654,0.0875,0.018,0.0598,0,17.09
11.jpeg,0.0523,0.075,0.1408,0.135,0,19.85
13.jpeg,0.0325,0.0425,0.005,0.03,0,8.43
14.jpeg,0.0269,0.0045,0.0883,0.076,0,8.09
16.jpeg,0.0513,0.1588,0.0876,0.1667,0,28.15
18.jpeg,0.0081,0.0207,0.0422,0.0391,0,4.97
19.jpeg,0.0278,0.1702,0.0018,0.1574,0,26.04
3.jpeg,0.0115,0.0466,0.0229,0.0614,0,8.74
4.jpeg,0.0511,0.1571,0.0153,0.1231,0,25.1
6.jpeg,0.0105,0.0305,0.0409,0.0426,0,6.18
7.jpeg,0.0651,0.0257,0.0769,0.0859,0,14.16
8.jpeg,0.0145,0.1474,0.0457,0.1457,0,22.22
face_000_208485922_10s_south_asian_male.jpeg,0.0002,0.0304,0.0256,0.0483,0,5.52
face_003_3506416031_20s_european_female.jpeg,0.0123,0.0836,0.0537,0.0764,0,12.6
face_004_2699508108_20s_southeast_asian_male.jpeg,0.0053,0.017,0.0162,0.0202,0,3.16
face_004_3960226630_60s_european_female.jpeg,0.0081,0.0765,0.057,0.0899,0,12.54
face_005_429000035_50s_east_asian_male.jpeg,0.0033,0.0337,0.072,0.0828,0,8.37
face_005_534804226_40s_european_male.jpeg,0.0048,0.0021,0.0438,0.0347,0,2.95
face_006_1170389214_60s_european_male.jpeg,0.0016,0.1349,0.0785,0.1531,0,20.48
face_006_1959441354_40s_southeast_asian_female.jpeg,0.0188,0.1019,0.127,0.1693,0,20.8
face_007_4113207072_50s_european_female.jpeg,0.003,0.0763,0.0547,0.0894,0,11.98
face_007_601857210_20s_south_asian_male.jpeg,0.011,0.0122,0.0259,0.026,0,3.75
face_008_1172666397_30s_latin_american_male.jpeg,0.0023,0.0244,0.0061,0.0426,0,4.91
face_008_481365524_20s_european_male.jpeg,0.0027,0.0634,0.0928,0.1201,0,13.04
face_010_3393361687_10s_south_asian_male.jpeg,0.0071,0.0073,0.0217,0.027,0,3.06
face_011_2809149213_10s_southeast_asian_male.jpeg,0.0065,0.0688,0.0781,0.1159,0,13.54
face_013_4058994944_20s_european_male.jpeg,0.0096,0.015,0.041,0.0673,0,6.57
face_014_2347635944_60s_southeast_asian_male.jpeg,0.003,0.0453,0.031,0.0548,0,7.35
face_015_46681391_20s_european_male.jpeg,0.0027,0.0271,0.0452,0.0615,0,6.4
face_016_3493115597_30s_european_male.jpeg,0.0056,0.0249,0.0363,0.0403,0,5.11
face_017_602493700_30s_latin_american_male.jpeg,0.0016,0.0605,0.0743,0.0857,0,10.41
face_018_192742797_20s_east_asian_male.jpeg,0.0071,0.0946,0.0869,0.1574,0,18.29
face_019_171770627_20s_african_male.jpeg,0.0155,0.0647,0.0553,0.086,0,12.14
face_024_2501703431_50s_east_asian_male.jpeg,0.0076,0.0814,0.0781,0.1172,0,14.69
face_025_2332781768_10s_east_asian_male.jpeg,0.0031,0.0703,0.077,0.1129,0,13.11
face_027_278786003_10s_european_male.jpeg,0.0109,0.0033,0.0223,0.0252,0,3.02
face_028_504042652_30s_west_asian_male.jpeg,0.0032,0.0775,0.1156,0.158,0,16.67
face_030_974532065_40s_european_male.jpeg,0.0033,0.1295,0.0937,0.1753,0,21.73
face_031_2510800668_10s_latin_american_male.jpeg,0.0047,0.075,0.0991,0.1182,0,13.98
face_032_1223195267_30s_european_male.jpeg,0.0079,0.0578,0.0918,0.1077,0,12.3
face_034_4251346726_30s_east_asian_male.jpeg,0.0062,0.0991,0.1345,0.1757,0,19.76
face_035_1224451924_10s_european_male.jpeg,0.0008,0.0298,0.0439,0.0642,0,6.6
face_036_695713708_10s_european_male.jpeg,0.0029,0.0354,0.055,0.0558,0,6.67
face_040_1562023840_20s_european_male.jpeg,0.0011,0.0735,0.1145,0.1382,0,14.83
face_042_2992326556_20s_south_asian_male.jpeg,0.0064,0.0265,0.0328,0.0385,0,5.19
face_044_2586626011_40s_european_male.jpeg,0.0078,0.0493,0.053,0.0757,0,9.52
face_045_303647922_20s_european_male.jpeg,0.0103,0.1213,0.1212,0.1631,0,20.99
face_046_3447706554_50s_east_asian_male.jpeg,0.0048,0.0983,0.1328,0.1607,0,18.56
face_047_3147254798_60s_european_male.jpeg,0.0052,0.0012,0.0335,0.0175,0,1.78
face_048_3058532532_40s_european_male.jpeg,0.0058,0.0517,0.0388,0.0621,0,8.6
face_049_116378635_50s_latin_american_male.jpeg,0.0025,0.0053,0.0389,0.0356,0,3.02
face_056_271444034_20s_west_asian_male.jpeg,0.0012,0.0484,0.0507,0.0597,0,7.73
face_060_199498932_10s_european_male.jpeg,0.0076,0.0827,0.0685,0.09,0,12.96
face_062_1142478312_40s_african_male.jpeg,0.0125,0.0583,0.0838,0.1029,0,12.48
face_064_3285798469_40s_south_asian_male.jpeg,0.0084,0.0956,0.1279,0.171,0,19.41
face_065_1550892612_50s_european_male.jpeg,0.0031,0.0482,0.016,0.0362,0,6.34
face_066_1111231948_40s_southeast_asian_male.jpeg,0.016,0.0184,0.0189,0.0203,0,4.34
face_067_2938713866_30s_south_asian_male.jpeg,0.0064,0.0518,0.0418,0.066,0,8.93
face_068_137724204_10s_latin_american_male.jpeg,0.0036,0.0246,0.0085,0.0175,0,3.37
face_070_3000664325_20s_south_asian_male.jpeg,0.0073,0.0565,0.0419,0.0637,0,9.21
face_071_428190108_40s_latin_american_male.jpeg,0.0014,0.1202,0.0679,0.1306,0,17.87
face_072_299460379_40s_european_male.jpeg,0.0096,0.0733,0.1158,0.1543,0,16.75
face_073_4242232257_30s_west_asian_male.jpeg,0.007,0.0366,0.0901,0.09,0,9.44
face_075_3297991501_40s_west_asian_male.jpeg,0.0056,0.0237,0.0226,0.0303,0,4.36
face_076_3999315250_10s_southeast_asian_male.jpeg,0.0144,0.0797,0.0863,0.1284,0,15.97
face_077_4119499802_50s_latin_american_male.jpeg,0.0057,0.0658,0.0409,0.0702,0,10.19
face_081_3825721647_20s_african_male.jpeg,0.0127,0.0679,0.0572,0.079,0,11.63
face_083_3484431948_60s_east_asian_male.jpeg,0.0047,0.0673,0.1208,0.1437,0,15.1
face_084_952025182_10s_southeast_asian_male.jpeg,0.0074,0.0917,0.1305,0.1689,0,18.87
face_085_4152980832_40s_latin_american_male.jpeg,0.0056,0.1072,0.0897,0.1663,0,19.68
face_086_1058001032_10s_latin_american_male.jpeg,0.0081,0.0112,0.0392,0.0343,0,3.93
face_089_60966472_30s_latin_american_male.jpeg,0.0004,0.0749,0.1097,0.1499,0,15.65
face_096_841537049_30s_southeast_asian_male.jpeg,0.0112,0.0095,0.0241,0.0221,0,3.3
face_098_2854119803_20s_european_male.jpeg,0.0138,0.0103,0.0175,0.0288,0,4.07
